Date/Month,N_CB,N_D,N_F,N_MF,N_H,N_Hydro,N_MP,N_T,N_LI,N_NI,N_I,N_Muf,N_O,sensitive_float,sensitive_index,nepse_index,M_C,M_MP,M_H,M_O,M_Hydro,M_T,M_LI,M_NI,M_F,M_MF,M_D,M_I,marketcap_total
2007-08-06,795.4,516.4,494.8,0.0,262.3,1049.0,348.6,162.0,655.4,0.0,0.0,0.0,818.1,0.0,0.0,706.1,137582.9,6200.0,3401.1,24.7,20376.4,830.5,8625.4,0.0,10370.4,0.0,5751.2,0.0,193162.6
2007-08-07,813.3,518.9,499.5,0.0,263.4,1073.3,348.6,162.0,656.2,0.0,0.0,0.0,818.1,0.0,0.0,719.7,140675.1,6200.0,3416.1,24.7,20847.9,830.5,8635.4,0.0,10468.9,0.0,5779.2,0.0,196877.7
2007-08-08,817.2,518.5,501.1,0.0,263.4,1115.9,348.6,162.0,656.9,0.0,0.0,0.0,818.1,0.0,0.0,725.3,141347.1,6200.0,3416.1,24.7,21675.3,830.5,8644.2,0.0,10502.2,0.0,5775.1,0.0,198415.1
2007-08-09,810.1,523.5,503.1,0.0,268.2,1143.4,347.5,162.0,657.4,0.0,0.0,0.0,818.1,0.0,0.0,723.3,140121.3,6180.5,3478.3,24.7,22211.0,830.5,8651.6,0.0,10543.8,0.0,5830.5,0.0,197872.2
2007-08-13,801.5,524.9,506.5,0.0,274.7,1137.6,347.5,162.0,656.6,0.0,0.0,0.0,818.1,0.0,0.0,718.1,138640.5,6180.5,3562.8,24.7,22098.4,830.5,8641.2,0.0,10615.6,0.0,5846.3,0.0,196440.4
2007-08-14,794.9,526.6,512.3,0.0,274.0,1114.8,347.5,162.1,654.8,0.0,0.0,0.0,818.1,0.0,0.0,712.7,137494.5,6180.5,3552.8,24.7,21654.2,830.8,8617.2,0.0,10737.3,0.0,5865.1,0.0,194956.9
2007-08-15,782.9,527.9,513.7,0.0,274.0,1112.1,347.5,162.1,655.3,0.0,0.0,0.0,818.1,0.0,0.0,705.1,135411.7,6180.5,3552.8,24.7,21601.7,830.8,8623.2,0.0,10767.8,0.0,5879.5,0.0,192872.6
2007-08-19,788.6,545.9,514.6,0.0,274.0,1131.9,347.5,162.1,652.4,0.0,0.0,0.0,818.1,0.0,0.0,710.6,136397.2,6180.5,3552.8,24.7,21986.6,830.8,8585.7,0.0,10786.3,0.0,6149.5,0.0,194493.9
2007-08-20,793.4,545.9,515.3,0.0,274.0,1135.6,347.5,162.1,652.9,0.0,0.0,0.0,818.1,0.0,0.0,714.1,137240.7,6180.5,3552.8,24.7,22059.5,830.8,8591.9,0.0,10799.5,0.0,6149.5,0.0,195429.8
2007-08-21,807.0,539.6,518.0,0.0,273.8,1123.7,347.7,162.1,653.1,0.0,0.0,0.0,818.1,0.0,0.0,721.8,139586.8,6184.2,3550.2,24.7,21827.1,830.8,8594.4,0.0,10856.3,0.0,6079.1,0.0,197533.5
2007-08-22,808.4,540.1,519.6,0.0,273.8,1120.8,347.7,162.1,652.6,0.0,0.0,0.0,818.1,0.0,0.0,722.5,139827.4,6184.2,3550.2,24.7,21771.1,830.8,8588.2,0.0,10889.8,0.0,6084.4,0.0,197750.7
2007-08-23,810.8,539.8,520.0,0.0,274.5,1140.2,347.7,162.1,652.6,0.0,0.0,0.0,818.1,0.0,0.0,725.5,140247.8,6184.2,3560.2,24.7,22147.5,830.8,8587.7,0.0,10899.4,0.0,6080.4,0.0,198562.6
2007-08-24,811.4,534.5,523.2,0.0,274.5,1139.8,347.7,162.1,652.5,0.0,0.0,0.0,818.1,0.0,0.0,725.9,140345.8,6184.2,3560.2,24.7,22139.7,830.8,8586.1,0.0,10965.2,0.0,6021.2,0.0,198657.8
2007-08-26,807.1,608.8,493.6,0.0,274.5,1146.9,347.7,162.1,652.4,0.0,0.0,0.0,818.1,0.0,0.0,723.7,139608.3,6184.2,3560.2,24.7,22278.7,830.8,8584.9,0.0,10346.3,0.0,7907.4,0.0,199325.4
2007-08-27,802.5,621.2,493.9,0.0,274.5,1170.1,347.7,162.1,651.2,0.0,0.0,0.0,818.1,0.0,0.0,723.0,138814.4,6184.2,3560.2,24.7,22729.2,830.8,8569.1,0.0,10351.9,0.0,8068.4,0.0,199132.8
2007-08-30,824.9,631.0,503.9,0.0,276.5,1187.9,347.7,162.1,648.3,0.0,0.0,0.0,818.1,0.0,0.0,739.5,142684.8,6184.2,3585.1,24.7,23075.0,830.8,8531.6,0.0,10561.2,0.0,8196.4,0.0,203673.8
2007-09-02,845.4,647.6,508.9,0.0,276.5,1224.4,347.7,162.1,646.4,0.0,0.0,0.0,818.1,0.0,0.0,756.1,146231.8,6184.2,3585.1,24.7,23784.6,830.8,8506.6,0.0,10666.3,0.0,8411.5,0.0,208225.4
2007-09-03,859.2,660.9,509.8,0.0,276.5,1276.6,347.7,162.0,646.2,0.0,0.0,0.0,818.1,0.0,0.0,769.1,148613.7,6184.2,5385.1,24.7,24798.5,830.5,8504.1,0.0,10685.3,0.0,8584.8,0.0,211810.8
2007-09-05,871.4,670.5,509.8,0.0,276.5,1393.3,347.7,162.1,646.3,0.0,0.0,0.0,818.1,0.0,0.0,785.4,150724.2,6184.2,3585.1,24.7,27065.4,830.5,8505.6,0.0,10686.3,0.0,8709.5,0.0,216315.3
2007-09-09,906.6,675.9,512.0,0.0,277.8,1448.9,347.7,162.0,647.9,0.0,0.0,0.0,818.1,0.0,0.0,812.0,156806.5,6182.7,3602.5,24.7,28144.2,830.5,8526.5,0.0,10731.0,0.0,8777.0,0.0,223628.5
2007-09-10,932.4,674.5,518.9,0.0,277.8,1448.9,347.6,162.0,649.8,0.0,0.0,0.0,818.1,0.0,0.0,828.8,161283.7,6181.2,3602.5,24.7,28144.6,830.5,8551.5,0.0,10876.6,0.0,8761.0,0.0,228256.2
2007-09-11,937.6,690.9,520.9,0.0,277.0,1456.1,349.9,162.0,650.3,0.0,0.0,0.0,818.1,0.0,0.0,833.6,162168.3,6222.7,3592.5,24.7,28284.5,830.5,8557.7,0.0,10917.9,0.0,8973.8,0.0,229572.4
2007-09-12,921.5,690.3,523.8,0.0,281.7,1417.6,350.0,162.0,655.5,0.0,0.0,0.0,818.1,0.0,0.0,821.4,159395.4,6224.1,3653.3,24.7,27536.5,830.5,8625.7,0.0,10977.7,0.0,8966.7,0.0,226234.7
2007-09-13,910.4,689.2,527.5,0.0,281.0,1405.3,350.0,162.0,655.6,0.0,0.0,0.0,818.1,0.0,0.0,813.8,157466.4,6224.4,3643.3,24.7,27296.9,830.5,8627.7,0.0,11055.2,0.0,8952.3,0.0,224121.4
2007-09-16,916.1,683.1,527.3,0.0,281.0,1420.8,350.0,162.0,655.1,0.0,0.0,0.0,818.1,0.0,0.0,818.2,158464.3,6224.4,3643.3,24.7,27599.6,830.5,8620.2,0.0,11052.2,0.0,8872.3,0.0,225331.5
2007-09-17,917.6,672.6,528.0,0.0,280.2,1396.2,350.0,162.0,659.8,0.0,0.0,0.0,818.1,0.0,0.0,817.1,158714.7,6224.4,3633.3,24.7,27120.6,830.5,8682.7,0.0,11067.2,0.0,8736.3,0.0,225034.4
2007-09-18,933.2,682.7,531.7,0.0,280.2,1387.9,350.1,162.0,677.5,0.0,0.0,0.0,818.1,0.0,0.0,827.7,161407.4,6225.8,3633.3,24.7,26959.7,830.5,8915.5,0.0,11218.7,0.0,8868.3,0.0,228083.9
2007-09-19,950.6,675.5,530.6,0.0,281.0,1380.8,350.2,162.0,679.6,0.0,0.0,0.0,818.1,0.0,0.0,837.9,164431.3,6227.7,3643.3,24.7,26820.4,830.5,8943.0,0.0,11195.7,0.0,8773.9,0.0,230890.6
2007-09-20,1012.0,692.1,535.6,0.0,281.0,1413.8,350.2,162.0,679.6,0.0,0.0,0.0,818.1,0.0,0.0,880.0,175050.9,6227.7,3643.3,24.7,27463.5,830.5,8943.0,0.0,11301.0,0.0,8900.2,0.0,242474.8
2007-09-23,961.6,689.2,538.5,0.0,281.0,1406.7,350.2,162.0,678.6,0.0,0.0,0.0,818.1,0.0,0.0,847.9,166332.8,6227.7,3643.3,24.7,27324.2,830.5,8930.5,0.0,11362.1,0.0,8952.5,0.0,233628.3
2007-09-24,944.8,694.9,540.5,0.0,281.0,1392.8,350.2,162.0,678.2,0.0,0.0,0.0,818.1,0.0,0.0,848.2,193817.0,6227.7,3643.3,24.7,27206.6,830.5,8924.5,0.0,11404.6,0.0,9026.1,0.0,261105.0
2007-09-26,951.8,705.4,543.6,0.0,281.0,1410.7,350.2,162.0,688.9,0.0,0.0,0.0,818.1,0.0,0.0,855.1,195257.7,6227.7,3643.3,24.7,27557.8,830.5,9065.9,0.0,11470.3,0.0,9162.1,0.0,263240.0
2007-09-27,984.9,732.4,544.9,0.0,281.7,1407.8,350.2,162.0,691.8,0.0,0.0,0.0,818.1,0.0,0.0,878.4,202039.0,6227.7,3643.3,24.7,27499.4,830.5,9104.4,0.0,11496.9,0.0,9513.3,0.0,270389.3
2007-09-30,995.5,752.2,550.1,0.0,281.7,1390.3,350.2,162.0,690.7,0.0,0.0,0.0,818.1,0.0,0.0,885.5,204226.5,6227.7,3643.3,24.7,27159.1,830.5,9088.7,0.0,11606.2,0.0,9770.9,0.0,272587.7
2007-10-01,999.0,768.7,551.8,0.0,281.7,1373.2,350.2,162.0,688.9,0.0,0.0,0.0,818.1,0.0,0.0,887.5,204936.0,6227.7,3653.3,24.7,26823.8,830.5,9065.5,0.0,11642.2,0.0,9984.3,0.0,273188.1
2007-10-02,995.8,789.7,561.7,0.0,281.7,1361.0,350.2,162.0,688.9,0.0,0.0,0.0,818.1,0.0,0.0,886.1,204282.7,6227.7,3643.3,24.7,26585.4,830.5,9065.5,0.0,11852.4,0.0,10257.1,0.0,272779.3
2007-10-03,997.9,826.7,575.8,0.0,281.0,1373.0,350.2,162.0,684.8,0.0,0.0,0.0,818.1,0.0,0.0,890.6,204713.4,6227.7,3643.3,24.7,26819.8,830.5,9011.7,0.0,12149.6,0.0,10877.5,0.0,274298.3
2007-10-04,1005.7,869.7,593.2,0.0,281.0,1373.8,350.2,162.0,698.2,0.0,0.0,0.0,818.1,0.0,0.0,899.4,206318.6,6227.7,3643.3,24.7,26835.2,830.5,9187.6,0.0,12515.9,0.0,11443.1,0.0,277026.7
2007-10-07,1000.9,907.5,611.8,0.0,281.0,1374.8,350.2,162.0,703.8,0.0,0.0,0.0,818.1,0.0,0.0,899.4,205319.3,6227.7,3643.3,24.7,26856.2,830.5,9261.3,0.0,12908.0,0.0,11941.1,0.0,318120.0
2007-10-08,964.2,900.6,610.9,0.0,281.0,1360.2,350.2,162.0,709.7,0.0,0.0,0.0,818.1,0.0,0.0,873.9,197796.4,6227.7,3643.3,24.7,26571.4,830.5,9338.8,0.0,12889.1,0.0,11849.9,0.0,269171.9
2007-10-09,924.7,901.4,625.5,0.0,281.0,1350.5,350.2,162.0,711.6,0.0,0.0,0.0,818.1,0.0,0.0,848.1,189697.1,6227.7,3643.3,24.7,26381.7,830.5,9363.8,0.0,13196.9,0.0,11860.5,0.0,261226.4
2007-10-10,909.9,897.1,629.3,0.0,281.0,1338.4,350.2,162.0,714.5,0.0,0.0,0.0,818.1,0.0,0.0,837.7,186666.0,6227.7,3643.3,24.7,26144.6,830.5,9402.4,0.0,13278.4,0.0,11804.7,0.0,258022.3
2007-10-11,948.6,914.5,638.0,0.0,281.7,1358.1,350.2,162.0,714.8,0.0,0.0,0.0,818.1,0.0,0.0,866.1,194606.1,6227.7,3653.3,24.7,26528.9,830.5,9406.9,0.0,13460.7,0.0,12033.5,0.0,266772.4
2007-10-14,971.7,921.3,641.9,0.0,281.7,1377.5,350.2,162.0,717.7,0.0,0.0,0.0,818.1,0.0,0.0,883.4,199341.6,6227.7,3653.3,24.7,26907.7,830.5,944.7,0.0,13543.6,0.0,12122.9,0.0,272096.7
2007-10-15,949.4,939.1,643.4,0.0,281.7,1377.3,350.2,162.0,714.3,0.0,0.0,0.0,818.1,0.0,0.0,869.3,194763.4,6227.7,3653.3,24.7,26904.8,830.5,9399.7,0.0,13576.4,0.0,12356.7,0.0,267737.1
2007-10-16,939.6,939.4,648.7,0.0,281.1,1377.3,350.2,162.0,715.3,0.0,0.0,0.0,818.1,0.0,0.0,863.1,192757.2,6227.7,3645.9,24.7,26904.8,830.5,9413.7,0.0,13688.0,0.0,12360.3,0.0,265852.8
2007-10-17,936.3,947.9,652.3,0.0,281.1,1377.3,350.2,162.0,711.5,0.0,0.0,0.0,818.1,0.0,0.0,861.4,192070.7,6227.7,3645.9,24.7,26904.8,830.5,9363.7,0.0,13764.3,0.0,12472.8,0.0,265305.0
2007-10-28,929.4,965.7,662.0,0.0,280.4,1375.5,350.2,162.0,711.4,0.0,0.0,0.0,818.1,0.0,0.0,858.1,190661.9,6227.7,3635.9,24.7,26869.8,830.5,9361.2,0.0,13968.9,0.0,12707.4,0.0,264287.9
2007-10-29,928.1,1002.9,672.4,0.0,281.1,1375.5,350.2,162.0,711.4,0.0,0.0,0.0,818.1,0.0,0.0,859.5,190386.5,6227.7,3645.9,24.7,26869.8,830.5,9361.2,0.0,14186.8,0.0,13195.7,0.0,264728.6
2007-10-30,935.1,1012.2,687.0,0.0,281.1,1366.2,350.2,162.0,711.4,0.0,0.0,0.0,818.1,0.0,0.0,864.9,191826.4,6227.7,3645.9,24.7,26687.4,830.5,9361.2,0.0,14596.5,0.0,13318.4,0.0,266518.5
2007-10-31,951.5,1046.2,714.0,0.0,281.1,1359.1,350.2,162.0,715.7,0.0,0.0,0.0,818.1,0.0,0.0,878.9,195187.7,6227.7,3645.9,24.7,26549.9,830.5,9418.2,0.0,15171.6,0.0,13765.9,0.0,270822.1
2007-11-01,962.3,1081.9,720.3,0.0,281.1,1351.7,350.2,162.0,716.6,0.0,0.0,0.0,818.1,0.0,0.0,887.6,197409.4,6227.7,3645.9,24.7,26404.0,830.5,9430.7,0.0,15306.0,0.0,14235.4,0.0,273514.3
2007-11-04,939.8,1094.8,752.1,0.0,281.1,1352.4,350.2,162.0,735.6,0.0,0.0,0.0,818.1,0.0,0.0,876.6,195947.0,6227.7,3645.9,24.7,26418.0,830.5,9680.0,0.0,18123.5,0.0,14405.0,0.0,275302.3
2007-11-05,937.4,1091.9,762.0,0.0,281.1,1335.5,350.2,162.0,734.3,0.0,0.0,0.0,818.1,0.0,0.0,874.5,195445.0,6227.7,3645.9,24.7,26087.8,830.5,9663.5,0.0,18364.0,0.0,14367.4,0.0,274656.6
2007-11-06,943.9,1087.8,755.3,0.0,281.1,1323.8,350.2,162.0,734.6,0.0,0.0,0.0,818.1,0.0,0.0,877.4,196796.2,6227.7,3645.9,24.7,25860.0,830.5,9667.5,0.0,18201.1,0.0,14313.5,0.0,275567.2
2007-11-07,947.2,1113.1,750.8,0.0,280.4,1319.7,350.2,162.0,734.6,0.0,0.0,0.0,818.1,0.0,0.0,880.1,197486.7,6227.7,3635.9,24.7,25779.8,830.5,9667.5,0.0,18092.3,0.0,14646.2,0.0,276391.3
2007-11-08,950.1,1136.9,749.9,0.0,280.4,1312.6,350.2,162.0,734.3,0.0,0.0,0.0,818.1,0.0,0.0,882.5,198085.9,6227.7,3635.9,24.7,25641.2,830.5,9662.5,0.0,18071.7,0.0,14959.6,0.0,277139.7
2007-11-12,958.4,1141.4,756.2,0.0,280.4,1319.7,350.2,162.0,734.8,0.0,0.0,0.0,818.1,0.0,0.0,889.1,199824.2,6227.7,3635.9,24.7,25780.1,830.5,9670.0,0.0,18222.4,0.0,15018.3,0.0,279233.8
2007-11-13,962.1,1151.1,760.2,0.0,280.4,1317.9,350.2,162.0,736.5,0.0,0.0,0.0,818.1,0.0,0.0,892.3,200606.0,6227.7,3635.9,24.7,25745.1,830.5,9692.0,0.0,18318.6,0.0,15146.6,0.0,280227.1
2007-11-14,976.6,1174.4,756.3,0.0,279.6,1311.9,350.2,162.3,743.3,0.0,0.0,0.0,818.1,0.0,0.0,902.5,203623.9,6227.7,3625.9,24.7,25627.2,832.0,9782.0,0.0,18226.2,0.0,15453.3,0.0,283422.9
2007-11-15,988.4,1203.6,766.0,0.0,279.6,1362.7,350.2,162.3,742.9,0.0,0.0,0.0,818.1,0.0,0.0,915.4,206078.9,6227.7,3625.9,24.7,26619.1,832.0,9776.6,0.0,18459.9,0.0,15837.2,0.0,287482.0
2007-11-18,887.1,1209.5,766.4,0.0,279.6,1425.1,350.2,162.3,745.5,0.0,0.0,0.0,818.1,0.0,0.0,851.6,184948.4,6227.7,3625.9,24.7,27837.4,832.0,9811.1,0.0,18468.1,0.0,15914.6,0.0,267689.8
2007-11-19,891.8,1213.5,770.1,0.0,279.2,1423.1,350.2,162.3,745.6,0.0,0.0,0.0,818.1,0.0,0.0,855.0,185932.7,6227.7,3620.9,24.7,27800.0,832.0,9812.3,0.0,18557.1,0.0,15967.2,0.0,268774.5
2007-11-20,890.5,1209.2,774.7,0.0,279.2,1396.9,350.2,162.3,746.0,0.0,0.0,0.0,818.1,0.0,0.0,852.7,185658.1,6227.7,3620.9,24.7,27288.2,832.0,9816.6,0.0,18668.2,0.0,15911.0,0.0,268047.4
2007-11-21,892.9,1224.9,779.9,0.0,279.2,1396.9,350.2,162.3,750.7,0.0,0.0,0.0,818.1,0.0,0.0,855.6,186167.2,6227.7,3620.9,24.7,27288.2,832.0,9879.1,0.0,18793.3,0.0,16117.4,0.0,268950.5
2007-11-22,890.6,1225.5,782.8,0.0,276.9,1425.7,350.2,162.3,757.2,0.0,0.0,0.0,818.1,0.0,0.0,856.2,185690.0,6227.7,3590.9,24.7,27849.0,832.0,9964.1,0.0,18863.1,0.0,16125.1,0.0,269166.6
2007-11-25,896.8,1238.5,787.1,0.0,277.7,1416.3,350.2,162.3,772.3,0.0,0.0,0.0,818.1,0.0,0.0,861.3,186974.3,6227.7,3600.9,24.7,27667.2,832.0,10163.0,0.0,18967.9,0.0,16296.6,0.0,270754.3
2007-11-26,908.0,1241.8,787.0,0.0,276.9,1393.8,350.2,162.3,776.7,0.0,0.0,0.0,818.1,0.0,0.0,867.6,189312.0,6227.7,3590.9,24.7,27226.5,832.0,10221.3,0.0,18964.6,0.0,16340.2,0.0,272739.8
2007-11-27,913.1,1246.8,787.1,0.0,276.9,1360.0,350.2,162.3,783.5,0.0,0.0,0.0,818.1,0.0,0.0,869.4,190370.1,6227.7,3590.9,24.7,26567.3,832.0,10310.1,0.0,18967.1,0.0,16405.8,0.0,273295.6
2007-11-28,925.8,1261.0,790.8,0.0,278.1,1359.6,350.2,162.3,804.2,0.0,0.0,0.0,818.1,0.0,0.0,879.6,193021.3,6227.7,3605.9,24.7,26559.5,832.0,10582.6,0.0,19056.5,0.0,16592.4,0.0,276502.4
2007-11-29,952.2,1278.6,791.4,0.0,279.6,1341.9,350.2,162.3,813.9,0.0,0.0,0.0,818.1,0.0,0.0,897.3,198539.0,6227.7,3625.9,24.7,26213.8,832.0,10710.1,0.0,19072.5,0.0,16824.4,0.0,282070.0
2007-12-02,981.5,1311.8,797.7,0.0,281.1,1395.9,350.2,162.3,824.4,0.0,0.0,0.0,818.1,0.0,0.0,922.4,204644.5,6227.7,3645.9,24.7,27267.2,832.0,10848.8,0.0,19224.2,0.0,17260.8,0.0,289975.7
2007-12-03,1001.8,1347.2,816.1,0.0,282.7,1443.2,350.2,165.2,851.5,0.0,0.0,0.0,818.1,0.0,0.0,943.0,208880.5,6227.7,3665.9,24.7,28192.2,846.7,11205.1,0.0,19666.5,0.0,17726.2,0.0,296435.5
2007-12-04,1025.1,1405.4,830.8,0.0,283.2,1461.4,350.2,165.2,867.7,0.0,0.0,0.0,818.1,0.0,0.0,963.8,213725.4,6227.7,3672.0,24.7,28547.5,846.7,11418.8,0.0,20019.7,0.0,18491.9,0.0,302974.4
2007-12-05,1037.1,1414.7,847.5,0.0,283.5,1477.9,350.2,165.2,865.5,0.0,0.0,0.0,818.1,0.0,0.0,974.4,216240.5,6227.7,3677.0,24.7,28869.4,846.7,11390.1,0.0,20422.1,0.0,18615.1,0.0,306313.2
2007-12-06,1056.2,1509.9,873.9,0.0,283.2,1469.4,350.2,165.2,872.6,0.0,0.0,0.0,818.1,0.0,0.0,992.8,220213.4,6227.7,3672.0,24.7,28704.2,846.7,11483.2,0.0,21059.3,0.0,19867.3,0.0,312098.5
2007-12-09,1060.9,1560.8,881.1,0.0,283.2,1494.8,350.2,165.2,874.0,0.0,0.0,0.0,818.1,0.0,0.0,1000.5,221204.4,6227.7,3672.0,24.7,29199.6,846.7,11502.2,0.0,21232.0,0.0,20715.9,0.0,314625.2
2007-12-10,1042.1,1640.2,885.4,0.0,283.2,1497.2,350.2,165.2,882.8,0.0,0.0,0.0,818.1,0.0,0.0,992.2,217277.3,6227.7,3672.0,24.7,29247.5,846.7,11617.8,0.0,21336.5,0.0,21769.9,0.0,312020.2
2007-12-11,1034.1,1721.2,913.3,0.0,283.9,1530.9,350.2,165.2,923.2,0.0,0.0,0.0,818.1,0.0,0.0,996.3,215614.6,6227.7,3682.0,24.7,29904.8,846.7,12149.4,0.0,22008.7,0.0,22845.7,0.0,313304.3
2007-12-12,1033.0,1812.8,920.6,0.0,285.1,1521.2,350.2,165.2,943.4,0.0,0.0,0.0,818.1,0.0,0.0,1000.3,215382.9,6227.7,3697.0,24.7,29715.8,846.7,12414.7,0.0,22184.5,0.0,24061.7,0.0,314555.6
2007-12-13,1056.3,1912.3,929.3,0.0,285.9,1593.1,350.2,165.2,964.0,0.0,0.0,0.0,818.1,0.0,0.0,1025.9,220232.2,6227.7,3707.0,24.7,31197.0,846.7,12685.7,0.0,22393.8,0.0,25381.9,0.0,322619.5
2007-12-16,1080.5,2001.4,951.9,0.0,285.9,1676.3,350.2,165.2,971.4,0.0,0.0,0.0,818.1,0.0,0.0,1052.9,225277.2,6227.7,3707.0,24.7,32745.7,846.7,12783.2,0.0,22938.4,0.0,26564.5,0.0,331115.2
2007-12-17,1094.5,1991.6,955.8,0.0,285.9,1704.2,350.2,165.2,976.7,0.0,0.0,0.0,818.1,0.0,0.0,1064.1,228209.5,6227.7,3707.0,24.7,33290.3,846.7,12853.2,0.0,23032.6,0.0,26433.9,0.0,334625.6
2007-12-18,1090.8,1948.8,962.5,0.0,288.9,1706.0,350.2,165.2,996.0,0.0,0.0,0.0,818.1,0.0,0.0,1061.4,227424.7,6227.7,3747.0,24.7,33326.2,846.7,13107.6,0.0,23193.7,0.0,25866.0,0.0,333764.3
2007-12-19,1091.1,1913.5,970.2,0.0,294.0,1699.3,350.2,165.2,1015.0,0.0,0.0,0.0,818.1,0.0,0.0,1061.3,227498.7,6227.7,3812.0,24.7,33195.1,846.7,13357.6,0.0,23380.9,0.0,25397.3,0.0,333740.7
2007-12-20,1086.1,1884.9,983.5,0.0,294.0,1652.0,350.2,165.2,1036.6,0.0,0.0,0.0,818.1,0.0,0.0,1055.7,226458.2,6227.7,3812.0,24.7,32270.3,846.7,13641.1,0.0,23699.7,0.0,25018.1,0.0,331998.5
2007-12-23,1071.6,1810.5,983.0,0.0,395.0,1618.1,350.2,165.2,1052.2,0.0,0.0,0.0,818.1,0.0,0.0,1045.7,223431.0,6227.7,5121.8,24.7,31609.1,846.7,13846.1,0.0,23688.5,0.0,24031.1,0.0,328826.7
2007-12-24,1031.0,1773.1,985.0,0.0,401.3,1622.0,350.2,165.2,1060.5,0.0,0.0,0.0,818.1,0.0,0.0,1018.2,214968.7,6227.7,5204.2,24.7,31683.8,846.7,13956.1,0.0,23737.5,0.0,23534.1,0.0,320183.6
2007-12-25,995.3,1734.0,983.6,0.0,407.5,1622.7,350.2,165.2,1058.1,0.0,0.0,0.0,818.1,0.0,0.0,992.9,207522.1,6227.7,5284.2,24.7,31697.8,846.7,13923.6,0.0,23702.7,0.0,23014.9,0.0,312244.4
2007-12-26,960.6,1698.0,990.8,0.0,414.4,1604.8,350.2,165.2,1048.9,0.0,0.0,0.0,818.1,0.0,0.0,967.7,200287.8,6227.7,5374.2,24.7,31347.8,846.7,13803.4,0.0,23876.9,0.0,22537.1,0.0,304326.4
2007-12-27,979.7,1720.8,1064.9,0.0,420.6,1569.9,350.2,165.2,1035.1,0.0,0.0,0.0,818.1,0.0,0.0,984.5,204266.5,6227.7,5454.2,24.7,30666.2,846.7,13621.1,0.0,25661.6,0.0,22839.7,0.0,309608.5
2008-01-06,986.0,1702.9,1065.4,0.0,420.6,1569.9,347.6,165.2,1036.4,0.0,0.0,0.0,818.1,0.0,0.0,988.6,205577.1,6181.7,5454.2,24.7,30666.2,846.7,13639.1,0.0,25673.8,0.0,23159.8,0.0,311223.4
2008-01-07,961.3,1687.9,1090.7,0.0,419.8,1551.6,348.5,165.2,1000.5,0.0,0.0,0.0,818.1,0.0,0.0,971.0,200436.9,6197.3,5444.2,24.7,30309.2,846.7,13166.4,0.0,26284.2,0.0,22956.0,0.0,305665.7
2008-01-08,949.5,1612.4,1089.9,0.0,421.4,1540.5,357.3,165.2,932.5,0.0,0.0,0.0,818.1,0.0,0.0,956.8,197961.4,6353.8,5464.2,24.7,30092.2,846.7,12271.4,0.0,26263.7,0.0,21929.6,0.0,301207.8
2008-01-09,960.8,1577.8,1110.3,0.0,421.4,1546.6,357.3,165.2,909.7,0.0,0.0,0.0,818.1,0.0,0.0,963.8,200326.8,6353.8,5464.2,24.7,30211.2,846.7,11971.2,0.0,26757.3,0.0,21458.8,0.0,303414.8
2008-01-10,984.3,1624.0,1115.5,0.0,421.4,1521.9,357.3,165.2,938.1,0.0,0.0,0.0,818.1,0.0,0.0,981.4,205222.0,6353.8,5464.2,24.7,29728.4,846.7,12344.7,0.0,26881.4,0.0,22086.9,0.0,308952.8
2008-01-13,975.0,1669.8,1109.5,0.0,422.5,1515.6,357.3,165.2,929.5,0.0,0.0,0.0,818.1,0.0,0.0,976.1,203276.3,6353.8,5479.1,24.7,29605.7,846.7,12231.5,0.0,26737.9,0.0,22709.6,0.0,307265.4
2008-01-14,951.3,1663.0,1102.9,0.0,421.0,1515.6,257.3,165.2,915.1,0.0,0.0,0.0,818.1,0.0,0.0,958.9,198336.7,6353.8,5459.1,24.7,29605.7,846.7,12042.8,0.0,26577.8,0.0,22617.2,0.0,301864.6
2008-01-16,916.6,1630.4,1103.4,0.0,415.1,1487.5,357.3,165.2,887.3,0.0,0.0,0.0,818.1,0.0,0.0,931.4,191111.2,6353.8,5383.1,24.7,29056.3,846.7,11676.3,0.0,26589.5,0.0,22173.7,0.0,293215.5
2008-01-17,887.6,1586.0,1105.6,0.0,413.6,1416.5,357.3,165.2,872.8,0.0,0.0,0.0,818.1,0.0,0.0,905.4,185054.7,6353.8,5363.1,24.7,27669.9,846.7,11486.1,0.0,26642.4,0.0,21570.8,0.0,285012.3
2008-01-20,855.1,1564.5,1123.7,0.0,413.6,1344.5,357.3,165.2,868.2,0.0,0.0,0.0,818.1,0.0,0.0,879.7,178292.7,6353.8,5363.1,24.7,26264.1,846.7,11425.6,0.0,27078.1,0.0,21277.7,0.0,276926.6
2008-01-21,867.7,1578.6,905.5,0.0,413.6,1290.3,357.3,165.2,836.7,0.0,0.0,0.0,818.1,0.0,0.0,867.5,185070.3,6353.8,5363.1,24.7,25205.5,846.7,11011.3,0.0,21989.4,0.0,21604.3,0.0,277469.1
2008-01-22,899.7,1604.4,919.2,0.0,413.6,1275.2,361.0,165.2,836.7,0.0,0.0,0.0,818.1,0.0,0.0,890.3,191904.1,6419.2,5363.1,24.7,24909.5,846.7,11011.3,0.0,22321.3,0.0,21958.0,0.0,284757.9
2008-01-23,879.9,1601.7,919.7,0.0,416.3,1266.7,361.0,165.2,860.2,0.0,0.0,0.0,818.1,0.0,0.0,877.5,187676.9,5398.1,5398.1,24.7,24744.9,846.7,11319.4,0.0,22332.6,0.0,21920.5,0.0,280682.9
